id,home,away,part_of_competition,Time,Event,Outcome,Team,Club,Player,Goalkeeper,attendance,time (utc),date,year
502587.0,Houston Dynamo,Colorado Rapids, Regular Season,36',"Goal!  Houston Dynamo 2, Colorado Rapids 0. Mauro Manotas (Houston Dynamo) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Houston Dynamo,Mauro Manotas,Tim Howard,16058,1:00,"Saturday, June 9",2018.0
502586.0,Vancouver Whitecaps,Orlando City SC, Regular Season,85',"Goal!  Vancouver Whitecaps FC 3, Orlando City SC 1. Kei Kamara (Vancouver Whitecaps FC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Vancouver Whitecaps,Kei Kamara,Joe Bendik,22120,23:00,"Saturday, June 9",2018.0
502581.0,Montreal Impact,Orlando City SC, Regular Season,5',"Goal!  Montreal Impact 1, Orlando City SC 0. Ignacio Piatti (Montreal Impact) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Montreal Impact,Ignacio Piatti,Joe Bendik,15621,23:30,"Wednesday, June 13",2018.0
502576.0,Philadelphia Union,Vancouver Whitecaps, Regular Season,74',"Goal!  Philadelphia Union 3, Vancouver Whitecaps FC 0. Ilsinho (Philadelphia Union) converts the penalty with a right footed shot to the top left corner.",Goal,Home,Philadelphia Union,Ilsinho,Brian Rowe,15250,21:00,"Saturday, June 23",2018.0
502599.0,Columbus Crew SC,Toronto FC, Regular Season,90',"Goal!  Columbus Crew SC 3, Toronto FC 3. Federico Higuaín (Columbus Crew SC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Columbus Crew SC,Federico Higuain,Alex Bono,12305,23:30,"Saturday, June 2",2018.0
502564.0,Montreal Impact,Sporting Kansas City, Regular Season,70',"Goal!  Montreal Impact 2, Sporting Kansas City 0. Alejandro Silva (Montreal Impact) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Montreal Impact,Alejandro Silva,Tim Melia,16142,23:00,"Saturday, June 30",2018.0
502499.0,Atlanta United FC,Toronto FC, Regular Season,53',"Goal!  Atlanta United FC 1, Toronto FC 1. Josef Martínez (Atlanta United FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Atlanta United FC,Josef Martinez,Alex Bono,45191,20:00,"Saturday, August 4",2018.0
502490.0,Portland Timbers,Philadelphia Union, Regular Season,84',"Goal!  Portland Timbers 2, Philadelphia Union 0. Dairon Asprilla (Portland Timbers) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Portland Timbers,Dairon Asprilla,Andre Blake,21144,3:00,"Saturday, August 4",2018.0
502400.0,LA Galaxy,Vancouver Whitecaps, Regular Season,4',"Goal!  LA Galaxy 1, Vancouver Whitecaps FC 0. Zlatan Ibrahimovic (LA Galaxy) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,LA Galaxy,Zlatan Ibrahimovic,Stefan Marinovic,25659,2:00,"Saturday, September 29",2018.0
502398.0,New York Red Bulls,Atlanta United FC, Regular Season,39',"Goal!  New York Red Bulls 1, Atlanta United FC 0. Daniel Royer (New York Red Bulls) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,New York Red Bulls,Daniel Royer,Brad Guzan,22057,17:00,"Sunday, September 30",2018.0
502392.0,Toronto FC,Vancouver Whitecaps, Regular Season,73',"Goal!  Toronto FC 1, Vancouver Whitecaps FC 1. Jozy Altidore (Toronto FC) converts the penalty with a right footed shot to the top right corner.",Goal,Home,Toronto FC,Jozy Altidore,Stefan Marinovic,23886,21:00,"Saturday, October 6",2018.0
502390.0,Sporting Kansas City,LA Galaxy, Regular Season,25',"Goal!  Sporting Kansas City 0, LA Galaxy 1. Zlatan Ibrahimovic (LA Galaxy) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,LA Galaxy,Zlatan Ibrahimovic,Tim Melia,20092,0:30,"Saturday, October 6",2018.0
502386.0,DC United,Chicago Fire FC, Regular Season,81',"Goal!  D.C. United 2, Chicago Fire 1. Wayne Rooney (D.C. United) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,DC United,Wayne Rooney,Stefan Cleveland,20064,17:00,"Sunday, October 7",2018.0
502377.0,LAFC,Vancouver Whitecaps, Regular Season,22',"Goal!  Los Angeles Football Club 2, Vancouver Whitecaps FC 1. Yordy Reyna (Vancouver Whitecaps FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Vancouver Whitecaps,Yordy Reyna,Tyler Miller,22000,21:00,"Sunday, October 21",2018.0
502400.0,LA Galaxy,Vancouver Whitecaps, Regular Season,77',"Goal!  LA Galaxy 3, Vancouver Whitecaps FC 0. Romain Alessandrini (LA Galaxy) converts the penalty with a left footed shot to the top right corner.",Goal,Home,LA Galaxy,Romain Alessandrini,Stefan Marinovic,25659,2:00,"Saturday, September 29",2018.0
502376.0,Montreal Impact,Toronto FC, Regular Season,74',"Goal!  Montreal Impact 1, Toronto FC 0. Ignacio Piatti (Montreal Impact) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Montreal Impact,Ignacio Piatti,Alex Bono,19684,19:00,"Sunday, October 21",2018.0
502372.0,Philadelphia Union,New York Red Bulls, Regular Season,69',"Goal!  Philadelphia Union 0, New York Red Bulls 1. Alejandro Romero Gamarra (New York Red Bulls) converts the penalty with a left footed shot to the bottom right corner.",Goal,Away,New York Red Bulls,Alejandro Romero Gamarra,Andre Blake,18021,19:00,"Sunday, October 21",2018.0
502370.0,Orlando City SC,Columbus Crew SC, Regular Season,90'+6',"Goal!  Orlando City SC 2, Columbus Crew SC 1. Sacha Kljestan (Orlando City SC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Orlando City SC,Sacha Kljestan,Zack Steffen,23642,19:00,"Sunday, October 21",2018.0
502367.0,DC United,New York City FC, Regular Season,74',"Goal!  D.C. United 3, New York City FC 0. Wayne Rooney (D.C. United) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,DC United,Wayne Rooney,Sean Johnson,20249,19:00,"Sunday, October 21",2018.0
502360.0,Sporting Kansas City,LAFC, Regular Season,63',"Goal!  Sporting Kansas City 1, Los Angeles Football Club 1. Carlos Vela (Los Angeles Football Club) converts the penalty with a left footed shot to the bottom left corner.",Goal,Away,LAFC,Carlos Vela,Tim Melia,20702,20:30,"Sunday, October 28",2018.0
502359.0,LA Galaxy,Houston Dynamo, Regular Season,73',"Goal!  LA Galaxy 2, Houston Dynamo 2. Mauro Manotas (Houston Dynamo) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Houston Dynamo,Mauro Manotas,David Bingham,27068,20:30,"Sunday, October 28",2018.0
502356.0,Toronto FC,Atlanta United FC, Regular Season,77',"Goal!  Toronto FC 2, Atlanta United FC 1. Josef Martínez (Atlanta United FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Atlanta United FC,Josef Martinez,Alex Bono,23895,20:30,"Sunday, October 28",2018.0
502375.0,FC Dallas,Sporting Kansas City, Regular Season,87',"Goal!  FC Dallas 0, Sporting Kansas City 3. Johnny Russell (Sporting Kansas City) converts the penalty with a left footed shot to the bottom right corner.",Goal,Away,Sporting Kansas City,Johnny Russell,Jesse Gonzalez,19096,21:00,"Sunday, October 21",2018.0
502495.0,Minnesota United FC,Seattle Sounders FC, Regular Season,90'+1',Miguel Ibarra (Minnesota United FC) is shown the yellow card for hand ball.,Goal,Away,Seattle Sounders FC,Miguel Ibarra ,Bobby Shuttleworth,24482,0:00,"Saturday, August 4",2018.0
502401.0,Houston Dynamo,San Jose Earthquakes, Regular Season,37',"Goal!  Houston Dynamo 0, San Jose Earthquakes 1. Chris Wondolowski (San Jose Earthquakes) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,San Jose Earthquakes,Chris Wondolowski,Joe Willis,17136,0:30,"Saturday, September 29",2018.0
502406.0,Seattle Sounders FC,Colorado Rapids, Regular Season,52',"Goal!  Seattle Sounders FC 2, Colorado Rapids 0. Nicolás Lodeiro (Seattle Sounders FC) converts the penalty with a left footed shot to the bottom right corner.",Goal,Home,Seattle Sounders FC,Nicolas Lodeiro,Tim Howard,40042,20:00,"Saturday, September 29",2018.0
502485.0,Colorado Rapids,San Jose Earthquakes, Regular Season,58',"Goal!  Colorado Rapids 1, San Jose Earthquakes 1. Magnus Eriksson (San Jose Earthquakes) converts the penalty with a left footed shot to the bottom left corner.",Goal,Away,San Jose Earthquakes,Magnus Eriksson,Tim Howard,15383,1:00,"Saturday, August 11",2018.0
502484.0,Real Salt Lake,Montreal Impact, Regular Season,26',"Goal!  Real Salt Lake 1, Montreal Impact 0. Joao Plata (Real Salt Lake) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Real Salt Lake,Joao Plata,Evan Bush,18901,2:00,"Saturday, August 11",2018.0
502483.0,Portland Timbers,Vancouver Whitecaps, Regular Season,71',"Goal!  Portland Timbers 1, Vancouver Whitecaps FC 2. Diego Valeri (Portland Timbers) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Portland Timbers,Diego Valeri,Stefan Marinovic,21144,3:00,"Saturday, August 11",2018.0
502472.0,Montreal Impact,Chicago Fire FC, Regular Season,6',"Goal!  Montreal Impact 1, Chicago Fire 0. Ignacio Piatti (Montreal Impact) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Montreal Impact,Ignacio Piatti,Richard Sánchez,18831,23:30,"Saturday, August 18",2018.0
502469.0,Houston Dynamo,Real Salt Lake, Regular Season,90'+10',"Goal!  Houston Dynamo 1, Real Salt Lake 2. Albert Rusnák (Real Salt Lake) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,Real Salt Lake,Albert Rusnak,Joe Willis,15072,1:00,"Saturday, August 18",2018.0
502461.0,LA Galaxy,LAFC, Regular Season,51',"Goal!  LA Galaxy 1, Los Angeles Football Club 1. Carlos Vela (Los Angeles Football Club) converts the penalty with a left footed shot to the high centre of the goal.",Goal,Away,LAFC,Carlos Vela,David Bingham,27068,2:30,"Friday, August 24",2018.0
502403.0,Toronto FC,New England Revolution, Regular Season,58',Penalty Toronto FC. Michael Bradley draws a foul in the penalty area.,Goal,Home,Toronto FC,Michael Bradley,Brad Knighton,24710,23:30,"Saturday, September 29",2018.0
502455.0,San Jose Earthquakes,Vancouver Whitecaps, Regular Season,18',"Goal!  San Jose Earthquakes 2, Vancouver Whitecaps FC 0. Magnus Eriksson (San Jose Earthquakes) converts the penalty with a left footed shot to the bottom left corner.",Goal,Home,San Jose Earthquakes,Magnus Eriksson,Stefan Marinovic,16326,2:00,"Saturday, August 25",2018.0
502442.0,FC Dallas,Houston Dynamo, Regular Season,72',"Goal!  FC Dallas 4, Houston Dynamo 2. Alberth Elis (Houston Dynamo) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Houston Dynamo,Alberth Elis,Jesse Gonzalez,16835,0:00,"Saturday, September 1",2018.0
502442.0,FC Dallas,Houston Dynamo, Regular Season,58',"Goal!  FC Dallas 4, Houston Dynamo 1. Reto Ziegler (FC Dallas) converts the penalty with a left footed shot to the bottom left corner.",Goal,Home,FC Dallas,Reto Ziegler,Joe Willis,16835,0:00,"Saturday, September 1",2018.0
502439.0,DC United,Atlanta United FC, Regular Season,52',"Goal!  D.C. United 2, Atlanta United FC 1. Wayne Rooney (D.C. United) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,DC United,Wayne Rooney,Brad Guzan,20557,23:30,"Sunday, September 2",2018.0
502420.0,San Jose Earthquakes,Atlanta United FC, Regular Season,70',"Goal!  San Jose Earthquakes 3, Atlanta United FC 2. Josef Martínez (Atlanta United FC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,Atlanta United FC,Josef Martinez,JT Marcinkowski,15948,3:00,"Wednesday, September 19",2018.0
502410.0,LA Galaxy,Seattle Sounders FC, Regular Season,9',Penalty LA Galaxy. Ola Kamara draws a foul in the penalty area.,Goal,Home,LA Galaxy,Ola Kamara,Stefan Frei,25503,23:00,"Sunday, September 23",2018.0
502407.0,Chicago Fire FC,LAFC, Regular Season,29',"Goal!  Chicago Fire 2, Los Angeles Football Club 0. Nemanja Nikolic (Chicago Fire) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Chicago Fire FC,Nemanja Nikolic,Tyler Miller,18471,19:30,"Saturday, September 29",2018.0
502448.0,Seattle Sounders FC,Sporting Kansas City, Regular Season,56',"Goal!  Seattle Sounders FC 3, Sporting Kansas City 1. Nicolás Lodeiro (Seattle Sounders FC) converts the penalty with a left footed shot to the bottom left corner.",Goal,Home,Seattle Sounders FC,Nicolas Lodeiro,Tim Melia,39530,20:00,"Saturday, September 1",2018.0
502490.0,Portland Timbers,Philadelphia Union, Regular Season,58',"Goal!  Portland Timbers 1, Philadelphia Union 0. Diego Valeri (Portland Timbers) converts the penalty with a right footed shot to the centre of the goal.",Goal,Home,Portland Timbers,Diego Valeri,Andre Blake,21144,3:00,"Saturday, August 4",2018.0
502640.0,Minnesota United FC,San Jose Earthquakes, Regular Season,76',"Goal!  Minnesota United FC 1, San Jose Earthquakes 3. Chris Wondolowski (San Jose Earthquakes) converts the penalty with a right footed shot to the bottom right corner.",Goal,Away,San Jose Earthquakes,Chris Wondolowski,Bobby Shuttleworth,19721,18:00,"Saturday, May 12",2018.0
502744.0,Houston Dynamo,Atlanta United FC, Regular Season,49',"Penalty missed! Still  Houston Dynamo 4, Atlanta United FC 0. Miguel Almirón (Atlanta United FC) hits the left post with a left footed shot.",Missed,Home,Houston Dynamo,Miguel Almiron ,Brad Guzan,20377,20:30,"Saturday, March 3",2018.0
502661.0,LA Galaxy,New York Red Bulls, Regular Season,84',"Goal!  LA Galaxy 2, New York Red Bulls 3. Alejandro Romero Gamarra (New York Red Bulls) converts the penalty with a left footed shot to the bottom left corner.",Goal,Away,New York Red Bulls,Alejandro Romero Gamarra,David Bingham,26704,2:30,"Saturday, April 28",2018.0
502662.0,Minnesota United FC,Houston Dynamo, Regular Season,40',"Goal!  Minnesota United FC 1, Houston Dynamo 1. Darwin Quintero (Minnesota United FC) converts the penalty with a right footed shot to the top right corner.",Goal,Home,Minnesota United FC,Darwin Quintero,Joe Willis,21574,0:00,"Saturday, April 28",2018.0
502667.0,Atlanta United FC,Montreal Impact, Regular Season,70',"Goal!  Atlanta United FC 1, Montreal Impact 1. Miguel Almirón (Atlanta United FC) converts the penalty with a left footed shot to the bottom right corner.",Goal,Home,Atlanta United FC,Miguel Almiron ,Evan Bush,45039,17:00,"Saturday, April 28",2018.0
502668.0,Vancouver Whitecaps,Real Salt Lake, Regular Season,75',"Goal!  Vancouver Whitecaps FC 1, Real Salt Lake 0. Cristian Techera (Vancouver Whitecaps FC) converts the penalty with a left footed shot to the bottom right corner.",Goal,Home,Vancouver Whitecaps,Cristian Techera,Nick Rimando,19283,2:30,"Friday, April 27",2018.0
502671.0,LA Galaxy,Atlanta United FC, Regular Season,90'+4',"Goal!  LA Galaxy 0, Atlanta United FC 2. Miguel Almirón (Atlanta United FC) converts the penalty with a left footed shot to the bottom left corner.",Goal,Away,Atlanta United FC,Miguel Almiron ,David Bingham,25846,2:30,"Saturday, April 21",2018.0
502672.0,Real Salt Lake,Colorado Rapids, Regular Season,82',"Goal!  Real Salt Lake 1, Colorado Rapids 0. Joao Plata (Real Salt Lake) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Real Salt Lake,Joao Plata,Tim Howard,17461,1:00,"Saturday, April 21",2018.0
502673.0,FC Dallas,Philadelphia Union, Regular Season,64',"Goal!  FC Dallas 1, Philadelphia Union 0. Mauro Díaz (FC Dallas) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,FC Dallas,Mauro Diaz,Andre Blake,13326,0:00,"Saturday, April 21",2018.0
502677.0,New York Red Bulls,Chicago Fire FC, Regular Season,69',"Goal!  New York Red Bulls 0, Chicago Fire 2. Nemanja Nikolic (Chicago Fire) converts the penalty with a right footed shot to the top left corner.",Goal,Away,Chicago Fire FC,Nemanja Nikolic,Luis Robles,18784,19:30,"Saturday, April 21",2018.0
502678.0,Montreal Impact,LAFC, Regular Season,16',"Goal!  Montreal Impact 2, Los Angeles Football Club 0. Ignacio Piatti (Montreal Impact) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Montreal Impact,Ignacio Piatti,Tyler Miller,20302,17:00,"Saturday, April 21",2018.0
502640.0,Minnesota United FC,San Jose Earthquakes, Regular Season,2',"Goal!  Minnesota United FC 0, San Jose Earthquakes 1. Magnus Eriksson (San Jose Earthquakes) converts the penalty with a left footed shot to the bottom left corner.",Goal,Away,San Jose Earthquakes,Magnus Eriksson,Bobby Shuttleworth,19721,18:00,"Saturday, May 12",2018.0
502678.0,Montreal Impact,LAFC, Regular Season,83',"Goal!  Montreal Impact 3, Los Angeles Football Club 4. Carlos Vela (Los Angeles Football Club) converts the penalty with a left footed shot to the centre of the goal.",Goal,Away,LAFC,Carlos Vela,Evan Bush,20302,17:00,"Saturday, April 21",2018.0
502680.0,Atlanta United FC,New York City FC, Regular Season,38',"Goal!  Atlanta United FC 1, New York City FC 1. David Villa (New York City FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,New York City FC,David Villa,Brad Guzan,45001,22:00,"Sunday, April 15",2018.0
